"OTU"	"Domain"	"Supergroup"	"Division/Kingdom"	"Phylum/Class"	"Level_X"	"Level_XX"	"Level_XXX"	"Level_XXXX"	"Level_XXXXX"	"Species"
"OTU191"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Ascomycota"	"Pezizomycotina"	"Dothideomycetes"	NA	NA	NA	NA
"OTU192"	"Eukaryota"	"Apusozoa"	"Apusomonadidae"	"Group-1"	"Amastigomonas"	"mutabilis"	NA	NA	NA	"Amastigomonas_mutabilis"
"OTU193"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-1"	NA	NA	NA	NA
"OTU194"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-II"	"Dino-Group-II-Clade-1"	NA	NA	NA	NA
"OTU195"	"Eukaryota"	"Rhizaria"	"Foraminifera"	"Allogromida"	NA	NA	NA	NA	NA	NA
"OTU196"	"Eukaryota"	"Apusozoa"	"Apusomonadidae"	"Group-1"	"Amastigomonas"	NA	NA	NA	NA	NA
"OTU197"	"Eukaryota"	"Apusozoa"	"Apusomonadidae"	"Group-1"	"Amastigomonas"	NA	NA	NA	NA	NA
"OTU198"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Mucoromycota"	"Mucoromycotina"	"Umbelopsis"	"isabellina"	NA	NA	"Umbelopsis_isabellina"
"OTU199"	"Eukaryota"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"OTU200"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Mucoromycota"	"Mucoromycotina"	NA	NA	NA	NA	NA
"OTU201"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Mucoromycota"	"Mucoromycotina"	"Backusella"	"ctenidia"	NA	NA	"Backusella_ctenidia"
"OTU202"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Mucoromycota"	"Mucoromycotina"	NA	NA	NA	NA	NA
"OTU203"	"Eukaryota"	"Opisthokonta"	"Fungi"	NA	NA	NA	NA	NA	NA	NA
"OTU204"	"Eukaryota"	"Opisthokonta"	"Fungi"	NA	NA	NA	NA	NA	NA	NA
"OTU205"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Rhabdocoela"	"Zonorhynchus"	NA	NA	NA
"OTU206"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Porifera"	"Demospongiae"	"Axinella"	NA	NA	NA	NA
"OTU207"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU208"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU209"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Chromadorea"	NA	NA	NA	NA	NA
"OTU210"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Nematoda"	"Chromadorea"	NA	NA	NA	NA	NA
"OTU211"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	"Chaetoceros"	NA	NA	NA	NA
"OTU212"	"Eukaryota"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"OTU213"	"Eukaryota"	"Excavata"	"Discoba"	"Heterolobosea"	NA	NA	NA	NA	NA	NA
"OTU214"	"Eukaryota"	"Excavata"	"Discoba"	"Heterolobosea"	"Acrasida"	"Acrasidae"	"Allovahlkampfia"	NA	NA	NA
"OTU215"	"Eukaryota"	"Rhizaria"	"Foraminifera"	NA	NA	NA	NA	NA	NA	NA
"OTU216"	"Eukaryota"	"Rhizaria"	"Foraminifera"	NA	NA	NA	NA	NA	NA	NA
"OTU217"	"Eukaryota"	"Rhizaria"	"Foraminifera"	NA	NA	NA	NA	NA	NA	NA
"OTU218"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU219"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU220"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU221"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU222"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU223"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Craniata"	"Teleostei"	NA	NA	NA	NA	NA
"OTU224"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Urochordata"	"Ascidiacea"	"Chelyosoma"	NA	NA	NA	NA
"OTU225"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gymnodiniales"	"Gymnodiniaceae"	"Gyrodinium"	NA	NA	NA
"OTU226"	"Eukaryota"	NA	NA	NA	NA	NA	NA	NA	NA	NA
"OTU227"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gymnodiniales"	"Gymnodiniaceae"	"Akashiwo"	NA	NA	NA
"OTU228"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU229"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU230"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU231"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU232"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU233"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU234"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU235"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU236"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU237"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU238"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU239"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU240"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU241"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU242"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU243"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	"Lankesteria"	NA	NA	NA
"OTU244"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	"Lankesteria"	NA	NA	NA
"OTU245"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU246"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU247"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU248"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU249"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU250"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU251"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU252"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU253"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU254"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU255"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	"Lankesteria"	NA	NA	NA
"OTU256"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	"Lankesteria"	"ascidiae"	NA	"Lankesteria_ascidiae"
"OTU257"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	"Lankesteria"	NA	NA	NA
"OTU258"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU259"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	"Lecudina"	NA	NA	NA
"OTU260"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	"Lecudina"	NA	NA	NA
"OTU261"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	"Lankesteria"	NA	NA	NA
"OTU262"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU263"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU264"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU265"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU266"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU267"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	"Lecudina"	NA	NA	NA
"OTU268"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU269"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	"Lecudina"	NA	NA	NA
"OTU270"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	"Lecudina"	NA	NA	NA
"OTU271"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	"Lecudina"	NA	NA	NA
"OTU272"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU273"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU274"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	NA	NA	NA	NA
"OTU275"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Lecudinidae"	"Lankesteria"	"ascidiae"	NA	"Lankesteria_ascidiae"
"OTU276"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Ulvophyceae"	"Cladophorales"	"Cladophora"	NA	NA	NA	NA
"OTU277"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Ulvophyceae"	"Cladophorales"	"Chaetomorpha"	"ligustica"	NA	NA	"Chaetomorpha_ligustica"
"OTU278"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Ulvophyceae"	"Cladophorales"	"Cladophora"	NA	NA	NA	NA
"OTU279"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Ulvophyceae"	"Cladophorales"	NA	NA	NA	NA	NA
"OTU280"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU281"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU282"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Polyplicariidae"	NA	NA	NA	NA
"OTU283"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Ascomycota"	"Pezizomycotina"	"Dothideomycetes"	NA	NA	NA	NA
"OTU284"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Ascomycota"	"Pezizomycotina"	NA	NA	NA	NA	NA
"OTU285"	"Eukaryota"	"Opisthokonta"	"Fungi"	"Ascomycota"	"Pezizomycotina"	NA	NA	NA	NA	NA
"OTU286"	"Eukaryota"	"Opisthokonta"	"Fungi"	NA	NA	NA	NA	NA	NA	NA
"OTU287"	"Eukaryota"	"Opisthokonta"	"Fungi"	NA	NA	NA	NA	NA	NA	NA
"OTU288"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Ostreobiaceae"	NA	NA	NA	NA
"OTU289"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Ostreobiaceae"	NA	NA	NA	NA
"OTU290"	"Eukaryota"	"Archaeplastida"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Ostreobiaceae"	NA	NA	NA	NA
"OTU291"	"Eukaryota"	"Excavata"	"Metamonada"	"Fornicata"	"Caviomonadidae"	NA	NA	NA	NA	NA
"OTU292"	"Eukaryota"	"Excavata"	"Metamonada"	"Fornicata"	"Caviomonadidae"	NA	NA	NA	NA	NA
"OTU293"	"Eukaryota"	"Excavata"	"Metamonada"	"Fornicata"	"Caviomonadidae"	NA	NA	NA	NA	NA
"OTU294"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Heterotrichea"	"Folliculinidae"	NA	NA	NA	NA	NA
"OTU295"	"Eukaryota"	"Alveolata"	"Ciliophora"	"Heterotrichea"	"Folliculinidae"	NA	NA	NA	NA	NA
"OTU296"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU297"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU298"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU299"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU300"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU301"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	NA	NA	NA	NA
"OTU302"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Ganymedidae"	NA	NA	NA	NA
"OTU303"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	NA	NA	NA	NA
"OTU304"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	NA	NA	NA	NA
"OTU305"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU306"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	NA	NA	NA	NA
"OTU307"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	NA	NA	NA	NA
"OTU308"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	NA	NA	NA	NA
"OTU309"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"EUG3"	NA	NA	NA	NA
"OTU310"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU311"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	NA	NA	NA	NA
"OTU312"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	NA	NA	NA	NA
"OTU313"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	NA	NA	NA	NA
"OTU314"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU315"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	NA	NA	NA	NA
"OTU316"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	NA	NA	NA	NA
"OTU317"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"EUG3"	NA	NA	NA	NA
"OTU318"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	NA	NA	NA	NA
"OTU319"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	NA	NA	NA	NA
"OTU320"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Cephaloidophoridae"	NA	NA	NA	NA
"OTU321"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU322"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Ganymedidae"	"Heliospora1"	NA	NA	NA
"OTU323"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Uradiphoridae"	NA	NA	NA	NA
"OTU324"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Porosporidae"	NA	NA	NA	NA
"OTU325"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU326"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Porosporidae"	NA	NA	NA	NA
"OTU327"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Porosporidae"	NA	NA	NA	NA
"OTU328"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Porosporidae"	NA	NA	NA	NA
"OTU329"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Porosporidae"	NA	NA	NA	NA
"OTU330"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Porosporidae"	NA	NA	NA	NA
"OTU331"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Porosporidae"	NA	NA	NA	NA
"OTU332"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Porosporidae"	NA	NA	NA	NA
"OTU333"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Porosporidae"	NA	NA	NA	NA
"OTU334"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Porosporidae"	NA	NA	NA	NA
"OTU335"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Porosporidae"	NA	NA	NA	NA
"OTU336"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Porosporidae"	NA	NA	NA	NA
"OTU337"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Porosporidae"	NA	NA	NA	NA
"OTU338"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Porosporidae"	NA	NA	NA	NA
"OTU339"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	"Porosporidae"	NA	NA	NA	NA
"OTU340"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"Eugregarinorida"	NA	NA	NA	NA	NA
"OTU341"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gonyaulacales"	"Goniodomataceae"	"Alexandrium"	NA	NA	NA
"OTU342"	"Eukaryota"	"Excavata"	"Metamonada"	"Fornicata"	"Diplomonadida"	"Hexamitidae"	NA	NA	NA	NA
"OTU343"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	NA	NA	NA	NA	NA	NA
"OTU344"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Suessiales"	"Symbiodiniaceae"	"Symbiodinium"	NA	NA	NA
"OTU345"	"Eukaryota"	"Stramenopiles"	"Sagenista"	"MAST-6"	NA	NA	NA	NA	NA	NA
"OTU346"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Filosa-Thecofilosea"	"Cryomonadida"	"Cryothecomonas-lineage"	NA	NA	NA	NA
"OTU347"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Syndiniales"	"Dino-Group-I"	"Dino-Group-I-Clade-1"	NA	NA	NA	NA
"OTU348"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	"Chaetoceros"	NA	NA	NA	NA
"OTU349"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	"Chaetoceros"	NA	NA	NA	NA
"OTU350"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	"Chaetoceros"	NA	NA	NA	NA
"OTU351"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	NA	NA	NA	NA	NA	NA
"OTU352"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Araphid-pennate"	NA	NA	NA	NA	NA
"OTU353"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa"	"Vampyrellida"	NA	NA	NA	NA	NA
"OTU354"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	"Chaetoceros"	NA	NA	NA	NA
"OTU355"	"Eukaryota"	"Alveolata"	"Apicomplexa"	"Gregarinomorphea"	"GRE1"	NA	NA	NA	NA	NA
"OTU356"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	"Eusyllis"	"blomstrandi"	NA	NA	NA	"Eusyllis_blomstrandi"
"OTU357"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Echinodermata"	NA	NA	NA	NA	NA	NA
"OTU358"	"Eukaryota"	"Rhizaria"	"Cercozoa"	"Endomyxa-Phytomyxea"	"Phagomyxida"	"Phagomyxidae"	NA	NA	NA	NA
"OTU359"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	NA	NA	NA	NA	NA	NA
"OTU360"	"Eukaryota"	"Alveolata"	"Dinoflagellata"	"Dinophyceae"	"Gymnodiniales"	"Gymnodiniaceae"	"Akashiwo"	NA	NA	NA
"OTU361"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Annelida"	NA	NA	NA	NA	NA	NA
"OTU362"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Arthropoda"	"Crustacea"	NA	NA	NA	NA	NA
"OTU363"	"Eukaryota"	"Opisthokonta"	"Metazoa"	"Platyhelminthes"	"Turbellaria"	"Seriata"	"Monocelis"	NA	NA	NA
"OTU364"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Polar-centric-Mediophyceae"	NA	NA	NA	NA	NA
"OTU365"	"Eukaryota"	"Stramenopiles"	"Opalozoa"	"MAST-3"	"MAST-3J"	NA	NA	NA	NA	NA
"OTU366"	"Eukaryota"	"Opisthokonta"	"Fungi"	NA	NA	NA	NA	NA	NA	NA
"OTU367"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU368"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU369"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU370"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU371"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU372"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
"OTU373"	"Eukaryota"	"Stramenopiles"	"Ochrophyta"	"Bacillariophyta"	"Raphid-pennate"	NA	NA	NA	NA	NA
